amount,category,mandate_variant,debit_type,seq_type,freq_type,up_to_40_years,start_date,upto_date,status
12850.88,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,MONTHLY,True,2023-10-06,2029-04-24,APPROVED
68367.79,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,INTRA_DAY,False,2023-07-29,2027-07-14,REJECTED
46805.56,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,MONTHLY,False,2023-05-25,2024-04-09,APPROVED
69039.26,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,QUARTERLY,False,2023-10-19,2027-04-22,REJECTED
28581.65,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,INTRA_DAY,False,2023-09-25,2028-07-21,APPROVED
68496.71,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,WEEKLY,False,2023-04-04,2028-05-19,REJECTED
59374.22,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,QUARTERLY,True,2023-12-24,2029-06-09,REJECTED
82312.06,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,INTRA_DAY,False,2023-09-13,2027-03-07,REJECTED
51040.95,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,WEEKLY,False,2023-03-08,2023-12-06,APPROVED
57063.59,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,ADHO,True,2023-10-20,2024-09-04,REJECTED
40538.73,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,YEARLY,True,2023-09-12,2024-03-13,APPROVED
30263.23,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,ADHO,False,2023-05-20,2027-11-06,APPROVED
6952.15,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,QUARTERLY,False,2023-10-12,2029-04-03,APPROVED
87239.87,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,ADHO,True,2023-10-04,2026-05-12,REJECTED
9566.81,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,QUARTERLY,True,2023-01-01,2023-04-28,APPROVED
3115.06,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,INTRA_DAY,False,2023-07-10,2025-01-18,APPROVED
39880.21,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,BY_MONTHLY,False,2023-09-25,2025-04-29,APPROVED
18594.61,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,MONTHLY,False,2023-10-27,2029-03-20,APPROVED
28949.36,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,ADHO,True,2023-06-07,2027-12-01,APPROVED
23220.54,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,INTRA_DAY,True,2023-09-14,2026-10-11,APPROVED
88994.36,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,YEARLY,False,2023-07-19,2029-12-07,REJECTED
36367.76,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,QUARTERLY,False,2023-05-18,2028-12-20,APPROVED
23177.38,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,MONTHLY,True,2023-10-29,2027-07-11,APPROVED
37360.11,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,MONTHLY,True,2023-02-21,2023-12-26,APPROVED
14348.93,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,ADHO,False,2023-12-24,2028-02-21,APPROVED
54422.35,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,DAILY,True,2023-04-10,2026-11-09,APPROVED
84353.65,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,SEMI_ANNUALLY,False,2023-03-11,2026-03-09,APPROVED
80988.86,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,QUARTERLY,False,2023-10-04,2025-03-12,REJECTED
4345.38,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,MONTHLY,True,2023-07-23,2025-12-27,APPROVED
5888.5,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,ADHO,True,2023-08-07,2024-09-04,APPROVED
45341.36,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,YEARLY,True,2023-08-12,2025-10-04,APPROVED
84708.9,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,QUARTERLY,False,2023-07-04,2023-10-12,REJECTED
53031.03,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,QUARTERLY,True,2023-10-27,2023-11-10,APPROVED
69779.23,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,DAILY,False,2023-04-29,2024-11-27,REJECTED
65848.26,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,WEEKLY,True,2023-10-30,2024-11-23,REJECTED
82635.3,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,DAILY,False,2023-09-02,2027-06-08,REJECTED
5060.18,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,BY_MONTHLY,True,2023-12-15,2025-08-06,APPROVED
14729.29,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,BY_MONTHLY,True,2023-11-25,2027-03-13,APPROVED
82004.82,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,ADHO,True,2023-04-28,2029-11-04,REJECTED
17668.3,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,QUARTERLY,False,2023-07-07,2029-10-30,APPROVED
37696.09,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,MONTHLY,False,2023-06-12,2029-03-31,APPROVED
50966.74,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,QUARTERLY,False,2023-12-20,2026-04-13,REJECTED
34455.3,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,WEEKLY,True,2023-08-10,2028-12-18,APPROVED
35260.02,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,WEEKLY,True,2023-05-30,2028-08-23,APPROVED
46111.96,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,BY_MONTHLY,False,2023-04-24,2026-02-03,APPROVED
13610.95,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,ADHO,True,2023-10-30,2029-12-05,APPROVED
98262.27,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,DAILY,True,2023-09-05,2028-07-10,REJECTED
91790.22,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,DAILY,False,2023-07-26,2026-08-05,REJECTED
73718.73,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,ADHO,False,2023-10-17,2026-01-27,REJECTED
87110.95,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,ADHO,True,2023-10-14,2025-10-14,REJECTED
88500.28,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,INTRA_DAY,False,2023-05-31,2027-07-30,REJECTED
80739.41,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,INTRA_DAY,False,2023-09-29,2028-12-28,REJECTED
12573.63,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,MONTHLY,False,2023-06-29,2029-04-24,APPROVED
74861.88,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,YEARLY,False,2023-08-17,2026-03-13,REJECTED
25717.63,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,DAILY,True,2023-07-30,2027-11-25,APPROVED
91671.83,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,MONTHLY,False,2023-02-10,2028-06-01,REJECTED
97227.85,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,WEEKLY,True,2023-09-19,2025-05-13,REJECTED
92411.13,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,QUARTERLY,False,2023-08-30,2026-10-08,REJECTED
77795.6,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,SEMI_ANNUALLY,False,2023-02-03,2026-01-22,REJECTED
90179.96,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,BY_MONTHLY,True,2023-05-07,2026-01-31,REJECTED
39591.86,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,ADHO,True,2023-10-31,2024-05-04,APPROVED
49657.72,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,BY_MONTHLY,False,2023-11-12,2028-03-19,APPROVED
51635.63,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,ADHO,False,2023-10-27,2029-06-25,REJECTED
51571.19,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,YEARLY,False,2023-04-20,2025-07-24,REJECTED
53332.47,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,ADHO,False,2023-01-02,2028-09-16,APPROVED
99802.38,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,YEARLY,True,2023-10-27,2027-04-17,REJECTED
46083.34,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,DAILY,False,2023-10-22,2028-07-09,APPROVED
25885.49,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,WEEKLY,False,2023-11-18,2028-07-18,APPROVED
16617.84,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,BY_MONTHLY,False,2023-05-04,2026-05-21,APPROVED
98301.06,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,INTRA_DAY,True,2023-12-16,2024-02-11,REJECTED
52989.17,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,MONTHLY,False,2023-10-28,2027-12-04,REJECTED
80873.79,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,WEEKLY,True,2023-02-26,2027-12-27,APPROVED
98643.22,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,QUARTERLY,False,2023-11-29,2028-02-21,REJECTED
2236.44,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,DAILY,False,2023-03-25,2026-11-26,APPROVED
27712.14,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,QUARTERLY,False,2023-01-04,2027-01-18,APPROVED
11071.68,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,ADHO,True,2023-08-22,2023-12-02,APPROVED
36637.32,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,QUARTERLY,False,2023-09-02,2025-09-19,APPROVED
84025.33,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,YEARLY,True,2023-01-07,2025-09-20,REJECTED
60109.27,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,QUARTERLY,True,2023-08-02,2026-11-18,REJECTED
79601.45,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,YEARLY,False,2023-04-03,2025-05-15,REJECTED
69442.15,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,SEMI_ANNUALLY,False,2023-10-22,2028-02-19,REJECTED
93711.75,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,SEMI_ANNUALLY,False,2023-05-12,2025-04-26,REJECTED
59971.71,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,YEARLY,False,2023-09-21,2028-01-26,REJECTED
68833.28,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,WEEKLY,False,2023-06-30,2028-05-23,APPROVED
44427.18,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,QUARTERLY,True,2023-06-23,2024-01-12,APPROVED
25287.97,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,SEMI_ANNUALLY,True,2023-02-01,2026-12-20,APPROVED
89694.74,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,BY_MONTHLY,True,2023-09-11,2029-07-24,REJECTED
24634.4,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,DAILY,True,2023-06-14,2028-09-05,APPROVED
90357.88,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,INTRA_DAY,True,2023-12-19,2029-01-25,REJECTED
97536.92,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,SEMI_ANNUALLY,False,2023-02-09,2026-05-06,REJECTED
7183.54,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,WEEKLY,False,2023-11-18,2026-08-24,APPROVED
36827.46,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,QUARTERLY,True,2023-11-03,2024-03-03,APPROVED
84283.64,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,INTRA_DAY,False,2023-03-07,2026-03-23,APPROVED
7151.86,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,WEEKLY,False,2023-02-04,2026-09-17,APPROVED
69441.64,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,QUARTERLY,True,2023-10-07,2029-08-14,REJECTED
74125.96,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,ADHO,True,2023-10-08,2026-11-03,REJECTED
11394.68,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,ADHO,False,2023-03-31,2023-04-08,APPROVED
32236.79,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,INTRA_DAY,False,2023-02-06,2025-07-10,APPROVED
89530.28,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,INTRA_DAY,True,2023-07-27,2029-02-25,REJECTED
25064.2,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,MONTHLY,True,2023-12-26,2027-02-07,APPROVED
92421.11,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,QUARTERLY,True,2023-05-02,2025-09-01,REJECTED
12003.1,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,YEARLY,False,2023-05-08,2025-03-04,APPROVED
69046.05,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,WEEKLY,True,2023-02-22,2026-03-10,REJECTED
15615.04,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,INTRA_DAY,True,2023-04-23,2029-08-15,APPROVED
4612.08,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,DAILY,True,2023-06-15,2023-12-20,APPROVED
83364.96,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,QUARTERLY,True,2023-02-13,2027-02-20,REJECTED
19219.49,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,INTRA_DAY,True,2023-04-20,2026-11-17,APPROVED
17539.35,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,INTRA_DAY,True,2023-12-30,2025-06-27,APPROVED
83575.57,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,DAILY,False,2023-02-10,2025-09-24,REJECTED
39186.53,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,QUARTERLY,False,2023-09-08,2026-07-09,APPROVED
14047.45,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,WEEKLY,False,2023-08-06,2023-10-24,APPROVED
77962.76,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,WEEKLY,False,2023-08-03,2025-02-06,REJECTED
89468.89,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,BY_MONTHLY,False,2023-08-23,2025-09-30,REJECTED
50179.89,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,MONTHLY,True,2023-12-10,2028-02-05,APPROVED
14189.41,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,QUARTERLY,True,2023-01-23,2028-03-09,APPROVED
89196.26,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,ADHO,False,2023-01-13,2027-06-29,APPROVED
7383.3,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,YEARLY,True,2023-01-16,2023-11-01,APPROVED
89427.34,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,YEARLY,True,2023-09-03,2025-02-26,REJECTED
25303.22,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,BY_MONTHLY,False,2023-01-14,2025-10-31,APPROVED
95511.36,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,WEEKLY,False,2023-02-02,2026-10-31,REJECTED
70479.49,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,YEARLY,False,2023-04-29,2024-11-17,REJECTED
86640.02,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,SEMI_ANNUALLY,False,2023-04-13,2026-05-05,REJECTED
43666.03,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,BY_MONTHLY,True,2023-03-20,2025-09-05,APPROVED
42581.96,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,DAILY,True,2023-05-23,2026-08-04,APPROVED
45777.35,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,YEARLY,True,2023-06-25,2024-05-25,APPROVED
31529.45,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,ADHO,True,2023-06-12,2028-05-03,APPROVED
15554.2,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,WEEKLY,True,2023-10-06,2027-03-05,APPROVED
93874.69,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,QUARTERLY,True,2023-04-09,2026-11-16,REJECTED
53460.97,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,MONTHLY,False,2023-10-19,2024-06-03,REJECTED
11045.99,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,ADHO,False,2023-11-30,2026-10-17,APPROVED
48169.51,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,YEARLY,False,2023-04-13,2024-07-01,APPROVED
65470.26,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,DAILY,False,2023-06-19,2028-03-26,APPROVED
71268.46,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,QUARTERLY,False,2023-04-26,2025-12-30,REJECTED
76624.83,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,MONTHLY,False,2023-11-30,2027-08-19,REJECTED
41393.57,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,SEMI_ANNUALLY,False,2023-06-04,2025-11-16,APPROVED
33560.05,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,WEEKLY,False,2023-05-28,2029-03-09,APPROVED
78686.25,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,DAILY,True,2023-11-14,2025-05-02,REJECTED
58514.05,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,QUARTERLY,True,2023-01-30,2028-01-03,REJECTED
55408.81,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,MONTHLY,True,2023-12-26,2027-08-22,REJECTED
87841.97,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,WEEKLY,True,2023-10-16,2025-01-31,APPROVED
90247.74,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,MONTHLY,False,2023-09-30,2026-10-25,REJECTED
62527.88,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,YEARLY,False,2023-12-26,2027-12-12,REJECTED
54799.54,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,DAILY,False,2023-04-26,2024-09-16,REJECTED
32437.9,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,SEMI_ANNUALLY,False,2023-06-09,2024-09-15,APPROVED
86012.24,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,INTRA_DAY,False,2023-01-29,2028-08-05,REJECTED
57176.51,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,ADHO,False,2023-08-26,2024-07-11,APPROVED
80599.71,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,BY_MONTHLY,True,2023-01-21,2025-03-01,APPROVED
12725.97,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,QUARTERLY,False,2023-12-03,2026-11-14,APPROVED
53083.3,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,BY_MONTHLY,True,2023-08-07,2024-12-08,REJECTED
29916.37,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,MONTHLY,False,2023-01-15,2024-07-25,APPROVED
